Gene ID,TPM
ENSMUSG00000000948,0.8855740000000001
ENSMUSG00000000957,4.559420666666667
ENSMUSG00000000958,103.925946
ENSMUSG00000000959,41.42529066666666
ENSMUSG00000000976,3.6132673333333334
ENSMUSG00000000982,0.382182
ENSMUSG00000000983,0.146497
ENSMUSG00000001014,0.17349099999999998
ENSMUSG00000001016,24.432293
ENSMUSG00000001017,38.73404433333334
ENSMUSG00000001018,17.460701666666665
ENSMUSG00000001020,9.052033666666668
ENSMUSG00000001021,0.0
ENSMUSG00000001023,0.0
ENSMUSG00000001025,56.60206866666666
ENSMUSG00000001027,0.027666666666666662
ENSMUSG00000001029,9.580908666666668
ENSMUSG00000001034,2.905737
ENSMUSG00000001036,9.355929000000001
ENSMUSG00000001039,14.711237666666667
ENSMUSG00000001052,14.702391
ENSMUSG00000001053,4.402709
ENSMUSG00000001054,18.745639
ENSMUSG00000001056,58.84102866666666
ENSMUSG00000001062,12.001681
ENSMUSG00000001065,7.9020366666666675
ENSMUSG00000001076,0.27724866666666664
ENSMUSG00000001082,9.367925999999999
ENSMUSG00000001089,8.375945999999999
ENSMUSG00000001095,19.875198666666666
ENSMUSG00000001098,15.915840666666668
ENSMUSG00000001100,70.18632566666666
ENSMUSG00000001103,0.0
ENSMUSG00000001105,80.12446166666666
ENSMUSG00000001119,6.5512353333333335
ENSMUSG00000001120,13.086782
ENSMUSG00000001123,13.406008
ENSMUSG00000001127,48.624727666666665
ENSMUSG00000001128,2.5899653333333332
ENSMUSG00000001131,0.527026
ENSMUSG00000001134,42.519092666666666
ENSMUSG00000001138,8.488809333333334
ENSMUSG00000001143,26.529349666666665
ENSMUSG00000001150,10.250468666666668
ENSMUSG00000001151,5.486990333333334
ENSMUSG00000001155,9.528277666666668
ENSMUSG00000001156,3.3085303333333336
ENSMUSG00000001157,13.212625333333333
ENSMUSG00000001158,48.757839999999995
ENSMUSG00000001166,1.4193680000000002
ENSMUSG00000001168,0.013935333333333334
ENSMUSG00000001173,6.3093613333333325
ENSMUSG00000001175,156.215261
ENSMUSG00000001211,130.34759533333335
ENSMUSG00000001225,0.25204166666666666
ENSMUSG00000001227,0.6826216666666666
ENSMUSG00000001228,0.8927019999999999
ENSMUSG00000001229,11.854032666666667
ENSMUSG00000001240,19.686192
ENSMUSG00000001247,14.743562333333335
ENSMUSG00000001248,10.914341666666667
ENSMUSG00000001249,276.651837
ENSMUSG00000001260,0.15288733333333335
ENSMUSG00000001270,82.40276133333333
ENSMUSG00000001280,11.462231333333335
ENSMUSG00000001281,1.460324
ENSMUSG00000001285,36.389148999999996
ENSMUSG00000001288,6.509376666666667
ENSMUSG00000001289,388.4165766666667
ENSMUSG00000001300,4.957219
ENSMUSG00000001305,7.818709666666667
ENSMUSG00000001313,6.986563333333334
ENSMUSG00000001323,67.58400266666668
ENSMUSG00000001333,0.128868
ENSMUSG00000001334,0.6903166666666666
ENSMUSG00000001348,45.726085666666656
ENSMUSG00000001349,1.6644430000000001
ENSMUSG00000001366,46.51777333333333
ENSMUSG00000001376,16.629631
ENSMUSG00000001380,23.434487666666666
ENSMUSG00000001383,37.00218
ENSMUSG00000001403,1.1115606666666666
ENSMUSG00000001415,21.750292333333334
ENSMUSG00000001416,95.266698
ENSMUSG00000001418,174.34665800000002
ENSMUSG00000001419,10.618043666666667
ENSMUSG00000001420,2.604205
ENSMUSG00000001424,25.82466066666667
ENSMUSG00000001435,36.638888333333334
ENSMUSG00000001436,45.84326533333333
ENSMUSG00000001440,32.335829333333336
ENSMUSG00000001441,24.419552666666664
ENSMUSG00000001444,0.11975466666666668
ENSMUSG00000001445,53.083673
ENSMUSG00000001467,106.05793966666666
ENSMUSG00000001472,67.54498233333332
ENSMUSG00000001473,5.284912
ENSMUSG00000001482,61.23641133333333
ENSMUSG00000001493,3.453613666666667
ENSMUSG00000001494,0.31665533333333334
ENSMUSG00000001496,0.0
ENSMUSG00000001497,0.17221566666666666
ENSMUSG00000001504,10.038186333333334
ENSMUSG00000001506,7.440963000000001
ENSMUSG00000001507,8.468347
ENSMUSG00000001508,0.32736133333333334
ENSMUSG00000001510,0.017987
ENSMUSG00000001517,0.8595436666666666
ENSMUSG00000001518,13.797653666666667
ENSMUSG00000001520,3.0791653333333335
ENSMUSG00000001521,21.365308
ENSMUSG00000001524,9.698262999999999
ENSMUSG00000001525,22.030918333333332
ENSMUSG00000001542,19.055588333333333
ENSMUSG00000001552,44.05909599999999
ENSMUSG00000001555,2.367755666666667
ENSMUSG00000001558,0.020654333333333334
ENSMUSG00000001566,0.0
ENSMUSG00000001569,9.474939333333333
ENSMUSG00000001576,48.36688533333333
ENSMUSG00000001583,2.796702
ENSMUSG00000001588,0.7802623333333334
ENSMUSG00000001604,58.61458866666667
ENSMUSG00000001622,0.027150999999999998
ENSMUSG00000001627,30.149597666666665
ENSMUSG00000001630,7.995900333333334
ENSMUSG00000001632,5.403900666666666
ENSMUSG00000001642,42.345669333333326
ENSMUSG00000001655,0.006093
ENSMUSG00000001656,0.4730269999999999
ENSMUSG00000001657,2.0440866666666664
ENSMUSG00000001661,12.393419666666667
ENSMUSG00000001663,120.84421366666668
ENSMUSG00000001665,43.59986133333333
ENSMUSG00000001666,288.424908
ENSMUSG00000001670,0.06905733333333335
ENSMUSG00000001672,8.851598
ENSMUSG00000001674,14.773377333333334
ENSMUSG00000001687,80.497059
ENSMUSG00000001700,14.489968666666668
ENSMUSG00000001707,24.418418
ENSMUSG00000001729,31.782017999999997
ENSMUSG00000001739,5.830242999999999
ENSMUSG00000001741,1.6811153333333333
ENSMUSG00000001750,12.431098666666665
ENSMUSG00000001751,15.981107333333332
ENSMUSG00000001755,93.81396166666667
ENSMUSG00000001761,18.974752
ENSMUSG00000001763,28.867866333333335
ENSMUSG00000001767,8.249321666666667
ENSMUSG00000001768,18.570026
ENSMUSG00000001773,64.47733466666666
ENSMUSG00000001774,62.075193000000006
ENSMUSG00000001783,56.080655
ENSMUSG00000001785,9.372598666666667
ENSMUSG00000001786,62.032304333333336
ENSMUSG00000001794,186.10940566666667
ENSMUSG00000001802,5.759210666666667
ENSMUSG00000001804,0.0
ENSMUSG00000001815,0.0
ENSMUSG00000001819,0.012871333333333334
ENSMUSG00000001823,0.0
ENSMUSG00000001827,467.10057766666677
ENSMUSG00000001829,40.09048533333333
ENSMUSG00000001833,49.879742
ENSMUSG00000001844,21.661952333333332
ENSMUSG00000001847,129.28015100000002
ENSMUSG00000001855,6.987231
ENSMUSG00000001864,102.85353133333335
ENSMUSG00000001865,0.19651266666666667
ENSMUSG00000001870,4.328805666666667
ENSMUSG00000001891,122.52576866666668
ENSMUSG00000001901,0.04243133333333333
ENSMUSG00000001909,21.875586666666663
ENSMUSG00000001910,21.349968333333333
ENSMUSG00000001911,5.256595333333333
ENSMUSG00000001918,17.185090666666664
ENSMUSG00000001924,84.302128
ENSMUSG00000001930,0.6246803333333334
ENSMUSG00000001942,11.705748999999999
ENSMUSG00000001943,1.7577456666666667
ENSMUSG00000001946,18.32807
ENSMUSG00000001948,12.338559666666667
ENSMUSG00000001962,26.065141666666666
ENSMUSG00000001964,20.449155666666666
ENSMUSG00000001983,19.905344
ENSMUSG00000001985,0.018306
ENSMUSG00000001986,3.998569
ENSMUSG00000001988,0.162037
ENSMUSG00000001995,2.388706
ENSMUSG00000001998,4.105796000000001
ENSMUSG00000001999,79.09932166666668
ENSMUSG00000002006,0.37128733333333336
ENSMUSG00000002007,0.3600293333333333
ENSMUSG00000002010,271.51098700000006
ENSMUSG00000002012,0.4758356666666666
ENSMUSG00000002014,113.01566866666667
ENSMUSG00000002015,155.34396066666667
ENSMUSG00000002017,20.923896666666668
ENSMUSG00000002020,0.16497566666666666
ENSMUSG00000002028,4.018332333333333
ENSMUSG00000002031,31.701779666666667
ENSMUSG00000002032,32.37782166666667
ENSMUSG00000002033,0.9344413333333333
ENSMUSG00000002043,25.555276000000003
ENSMUSG00000002052,14.572827333333334
ENSMUSG00000002055,2.2558306666666668
ENSMUSG00000002057,0.004667333333333333
ENSMUSG00000002058,3.2443869999999997
ENSMUSG00000002059,39.368384
ENSMUSG00000002064,65.08340566666668
ENSMUSG00000002068,0.35239366666666666
ENSMUSG00000002076,11.134246
ENSMUSG00000002083,1.3476473333333334
ENSMUSG00000002100,0.24546733333333334
ENSMUSG00000002102,148.8822143333333
ENSMUSG00000002103,17.344308333333334
ENSMUSG00000002104,2.1435223333333333
ENSMUSG00000002105,18.941891000000002
ENSMUSG00000002107,1.7565676666666665
ENSMUSG00000002108,37.41702133333333
ENSMUSG00000002109,3.5182119999999997
ENSMUSG00000002111,2.7592956666666666
ENSMUSG00000002129,11.811842666666669
ENSMUSG00000002147,26.90957566666667
ENSMUSG00000002190,0.04524066666666667
ENSMUSG00000002204,1356.5543850000001
ENSMUSG00000002205,32.61710033333333
ENSMUSG00000002210,8.673139333333333
ENSMUSG00000002221,11.187562666666665
ENSMUSG00000002222,31.788464666666666
ENSMUSG00000002227,5.675317333333333
ENSMUSG00000002228,1.0729963333333334
ENSMUSG00000002233,85.91826733333335
ENSMUSG00000002240,0.0
ENSMUSG00000002249,6.371365666666667
ENSMUSG00000002250,19.932059
ENSMUSG00000002257,2.465808333333333
ENSMUSG00000002265,4.220162999999999
ENSMUSG00000002266,0.8472810000000001
ENSMUSG00000002274,16.332236333333334
ENSMUSG00000002279,15.220095666666666
ENSMUSG00000002280,27.34836866666667
ENSMUSG00000002289,16.781736666666664
ENSMUSG00000002297,1.8012736666666669
ENSMUSG00000002307,11.179000333333335
ENSMUSG00000002308,32.16768966666667
ENSMUSG00000002319,21.774058333333333
ENSMUSG00000002320,49.029326999999995
ENSMUSG00000002324,4.762147333333334
ENSMUSG00000002325,9.844443
ENSMUSG00000002326,21.379000333333334
ENSMUSG00000002329,24.561975333333336
ENSMUSG00000002332,100.76593466666667
ENSMUSG00000002341,0.004057666666666667
ENSMUSG00000002342,21.69569233333333
ENSMUSG00000002343,6.036304333333334
ENSMUSG00000002345,33.90032566666667
ENSMUSG00000002346,30.348766666666666
ENSMUSG00000002365,38.83670966666667
ENSMUSG00000002372,15.038534666666669
ENSMUSG00000002379,279.745419
ENSMUSG00000002384,0.007555666666666666
ENSMUSG00000002393,50.11094733333334
ENSMUSG00000002395,66.05343166666667
ENSMUSG00000002396,13.080933666666667
ENSMUSG00000002409,7.200864333333333
ENSMUSG00000002413,6.6956446666666665
ENSMUSG00000002416,306.48255266666666
ENSMUSG00000002428,10.059516333333333
ENSMUSG00000002455,16.563884666666667
ENSMUSG00000002458,4.3311280000000005
ENSMUSG00000002459,0.038607
ENSMUSG00000002475,84.51015633333334
ENSMUSG00000002477,42.81183033333334
ENSMUSG00000002486,3.641951666666666
ENSMUSG00000002489,1.5358539999999998
ENSMUSG00000002496,30.244339
ENSMUSG00000002500,3.1492923333333334
ENSMUSG00000002504,33.968336
ENSMUSG00000002524,49.870201
ENSMUSG00000002546,13.713977333333332
ENSMUSG00000002550,57.998513333333335
ENSMUSG00000002565,14.461071333333331
ENSMUSG00000002578,0.6733220000000001
ENSMUSG00000002580,206.17880966666667
ENSMUSG00000002588,0.24861866666666668
ENSMUSG00000002602,9.645760666666668
ENSMUSG00000002603,6.083391
ENSMUSG00000002608,13.584389666666667
ENSMUSG00000002617,4.266388
ENSMUSG00000002625,23.957747666666666
ENSMUSG00000002633,0.3489069999999999
ENSMUSG00000002635,13.967440666666667
ENSMUSG00000002658,15.581486
ENSMUSG00000002660,57.866976666666666
ENSMUSG00000002661,24.236095000000002
ENSMUSG00000002664,0.628057
ENSMUSG00000002668,4.596654666666667
ENSMUSG00000002679,19.996307666666667
ENSMUSG00000002688,2.155113333333333
ENSMUSG00000002699,0.8376036666666667
ENSMUSG00000002718,26.219808666666665
ENSMUSG00000002728,64.75652000000001
ENSMUSG00000002731,13.591428
ENSMUSG00000002732,6.816113333333334
ENSMUSG00000002733,19.055608333333332
ENSMUSG00000002741,42.38180499999999
ENSMUSG00000002748,13.092414333333332
ENSMUSG00000002763,19.868371666666665
ENSMUSG00000002767,65.84580633333333
ENSMUSG00000002768,74.85811166666666
ENSMUSG00000002769,23.193548000000003
ENSMUSG00000002771,0.07658833333333333
ENSMUSG00000002778,93.68372633333333
ENSMUSG00000002781,22.635433666666668
ENSMUSG00000002791,0.17031033333333334
ENSMUSG00000002797,91.80970433333334
ENSMUSG00000002799,1.6810429999999998
ENSMUSG00000002803,10.702073666666669
ENSMUSG00000002804,26.866725666666667
ENSMUSG00000002808,7.997339666666666
ENSMUSG00000002812,19.688331333333334
ENSMUSG00000002814,2.322597
ENSMUSG00000002820,31.657225666666665
ENSMUSG00000002825,6.41317
ENSMUSG00000002831,0.38288133333333335
ENSMUSG00000002833,16.04014366666667
ENSMUSG00000002835,0.6814736666666666
ENSMUSG00000002844,8.24271
ENSMUSG00000002845,21.013566666666666
ENSMUSG00000002846,19.220185333333333
ENSMUSG00000002847,11.331287666666666
ENSMUSG00000002870,3.3854326666666665
ENSMUSG00000002871,26.93886566666667
ENSMUSG00000002881,19.87195
ENSMUSG00000002885,14.955978666666667
ENSMUSG00000002897,11.161119333333334
ENSMUSG00000002900,31.337029666666666
ENSMUSG00000002908,1.7621113333333334
ENSMUSG00000002910,3.9151726666666664
ENSMUSG00000002930,0.0
ENSMUSG00000002944,278.5397206666667
ENSMUSG00000002948,15.363697
ENSMUSG00000002949,41.343746
ENSMUSG00000002957,47.75538766666667
ENSMUSG00000002963,16.923287333333334
ENSMUSG00000002968,35.58492066666667
ENSMUSG00000002980,35.274301333333334
ENSMUSG00000002981,108.637315
ENSMUSG00000002983,2.157144666666666
ENSMUSG00000002984,30.136803999999998
ENSMUSG00000002985,221.09416899999997
ENSMUSG00000002992,0.6381476666666667
ENSMUSG00000002996,43.80694199999999
ENSMUSG00000002997,0.9994333333333333
ENSMUSG00000003031,21.934164666666664
ENSMUSG00000003032,2.6011593333333334
ENSMUSG00000003033,27.121545666666666
ENSMUSG00000003037,63.864740000000005
ENSMUSG00000003038,73.29290033333332
ENSMUSG00000003039,40.913663
ENSMUSG00000003051,8.208081333333334
ENSMUSG00000003053,0.12337133333333333
ENSMUSG00000003062,35.74602566666667
ENSMUSG00000003068,34.971607666666664
ENSMUSG00000003070,0.21423099999999998
ENSMUSG00000003072,386.836784
ENSMUSG00000003099,42.66500766666667
ENSMUSG00000003119,6.765949666666667
ENSMUSG00000003123,6.3388290000000005
ENSMUSG00000003131,30.635732666666666
ENSMUSG00000003134,1.661224
ENSMUSG00000003135,19.736228666666666
ENSMUSG00000003153,0.47197433333333333
ENSMUSG00000003154,5.8170176666666675
ENSMUSG00000003161,129.347474
ENSMUSG00000003166,22.604349666666668
ENSMUSG00000003184,41.51194433333333
ENSMUSG00000003190,4.336236333333333
ENSMUSG00000003198,6.876627666666667
ENSMUSG00000003199,26.074780333333337
ENSMUSG00000003200,12.37498
ENSMUSG00000003206,0.4723253333333333
ENSMUSG00000003208,3.844329666666667
ENSMUSG00000003226,18.270318666666668
ENSMUSG00000003227,0.27005066666666666
ENSMUSG00000003228,3.0227086666666665
ENSMUSG00000003233,10.309531999999999
ENSMUSG00000003234,39.041850333333336
ENSMUSG00000003235,27.50386466666667
ENSMUSG00000003269,40.189372999999996
ENSMUSG00000003271,0.8453710000000001
ENSMUSG00000003273,2.0578463333333334
ENSMUSG00000003279,0.08087500000000002
ENSMUSG00000003282,0.372342
ENSMUSG00000003283,1.0217433333333332
ENSMUSG00000003299,63.719041000000004
ENSMUSG00000003308,13.065031666666668
ENSMUSG00000003309,12.231886666666668
ENSMUSG00000003316,26.994432
ENSMUSG00000003341,0.003889333333333333
ENSMUSG00000003344,17.744539333333336
ENSMUSG00000003345,37.877852999999995
ENSMUSG00000003346,41.70921066666667
ENSMUSG00000003348,3.7811943333333335
ENSMUSG00000003352,2.583706333333333
ENSMUSG00000003354,0.193483
ENSMUSG00000003355,5.274670666666666
ENSMUSG00000003360,20.417908333333333
ENSMUSG00000003363,25.401989666666665
ENSMUSG00000003378,3.3471983333333335
ENSMUSG00000003379,0.5963753333333334
ENSMUSG00000003380,144.18380033333335
ENSMUSG00000003382,4.13994
ENSMUSG00000003402,63.384478
ENSMUSG00000003410,0.258929
ENSMUSG00000003411,4.283865333333334
ENSMUSG00000003418,7.993432333333334
ENSMUSG00000003420,110.13678966666667
ENSMUSG00000003421,18.361899666666666
ENSMUSG00000003423,44.682267
ENSMUSG00000003429,733.8991766666667
ENSMUSG00000003435,24.19279333333333
ENSMUSG00000003436,0.0
ENSMUSG00000003437,31.849994
ENSMUSG00000003438,45.005755666666666
ENSMUSG00000003444,18.851398666666668
ENSMUSG00000003452,3.3548856666666667
ENSMUSG00000003458,28.333965666666668
ENSMUSG00000003464,64.80557700000001
ENSMUSG00000003469,1.2322086666666665
ENSMUSG00000003476,0.037407
ENSMUSG00000003477,757.5155206666667
ENSMUSG00000003484,0.545374
ENSMUSG00000003500,3.8566073333333333
ENSMUSG00000003505,0.0
ENSMUSG00000003518,17.52912533333333
ENSMUSG00000003526,101.75307866666667
ENSMUSG00000003527,5.488364000000001
ENSMUSG00000003528,75.22085399999999
ENSMUSG00000003531,75.418683
ENSMUSG00000003534,32.076100000000004
ENSMUSG00000003541,22.716375666666668
ENSMUSG00000003545,0.19534633333333332
ENSMUSG00000003546,39.590755333333334
ENSMUSG00000003549,11.258420333333333
ENSMUSG00000003555,0.21973233333333334
ENSMUSG00000003559,41.088756
ENSMUSG00000003573,4.760265
ENSMUSG00000003575,3.2745756666666668
ENSMUSG00000003581,12.294313666666667
ENSMUSG00000003585,0.7572563333333333
ENSMUSG00000003604,14.124424
ENSMUSG00000003617,15.056309666666666
ENSMUSG00000003623,243.122105
ENSMUSG00000003644,5.774453333333334
ENSMUSG00000003657,0.0
ENSMUSG00000003660,19.416191
ENSMUSG00000003662,60.809492
ENSMUSG00000003665,0.01575233333333333
ENSMUSG00000003680,4.622556
ENSMUSG00000003721,35.829240999999996
ENSMUSG00000003731,23.232003333333335
ENSMUSG00000003746,53.98533033333333
ENSMUSG00000003752,2.5988713333333333
ENSMUSG00000003762,13.710846666666669
ENSMUSG00000003778,11.788278666666665
ENSMUSG00000003779,0.8301053333333334
ENSMUSG00000003808,16.592186333333334
ENSMUSG00000003809,227.97074833333332
ENSMUSG00000003810,15.992585666666665
ENSMUSG00000003812,8.605525333333333
ENSMUSG00000003813,61.08018466666667
ENSMUSG00000003814,606.3044313333334
ENSMUSG00000003824,5.003412
ENSMUSG00000003847,10.739278666666666
ENSMUSG00000003848,14.411593000000002
ENSMUSG00000003849,48.663241
ENSMUSG00000003863,0.12889766666666666
ENSMUSG00000003865,10.654061
ENSMUSG00000003868,12.842448333333332
ENSMUSG00000003872,0.35805033333333336
ENSMUSG00000003873,43.69029766666666
ENSMUSG00000003882,0.14096766666666666
ENSMUSG00000003923,50.252460000000006
ENSMUSG00000003929,3.1077290000000004
ENSMUSG00000003934,0.18866733333333333
ENSMUSG00000003948,10.006685333333332
ENSMUSG00000003949,19.859744333333335
ENSMUSG00000003955,158.26260633333334
ENSMUSG00000003970,531.3048183333334
ENSMUSG00000003974,0.007154
ENSMUSG00000003992,13.348540999999999
ENSMUSG00000004018,6.32066
ENSMUSG00000004031,0.023789333333333332
ENSMUSG00000004032,187.08463700000001
ENSMUSG00000004035,7.117670333333333
ENSMUSG00000004038,0.27510133333333336
ENSMUSG00000004040,16.582466666666665
ENSMUSG00000004043,4.4299843333333335
ENSMUSG00000004044,8.487225333333333
ENSMUSG00000004054,15.874118999999999
ENSMUSG00000004056,33.741715666666664
ENSMUSG00000004069,62.07271766666667
ENSMUSG00000004070,60.185735666666666
ENSMUSG00000004071,32.361337666666664
ENSMUSG00000004085,3.188143333333334
ENSMUSG00000004096,86.49405
ENSMUSG00000004098,0.5820126666666666
ENSMUSG00000004099,4.3272026666666665
ENSMUSG00000004100,7.077699666666667
ENSMUSG00000004105,14.918645
ENSMUSG00000004110,0.05588166666666666
ENSMUSG00000004113,0.005406666666666667
ENSMUSG00000004127,3.98574
ENSMUSG00000004151,7.6151480000000005
ENSMUSG00000004187,3.9246383333333337
ENSMUSG00000004207,656.391944
ENSMUSG00000004221,11.396160666666667
ENSMUSG00000004231,6.017678
ENSMUSG00000004233,5.753439666666666
ENSMUSG00000004263,8.973211666666666
ENSMUSG00000004264,159.43237466666668
ENSMUSG00000004266,16.205445666666666
ENSMUSG00000004267,0.770557
ENSMUSG00000004268,63.011018666666665
ENSMUSG00000004270,75.73832033333333
ENSMUSG00000004285,263.67450633333334
ENSMUSG00000004296,0.158666
ENSMUSG00000004317,20.537604666666667
ENSMUSG00000004319,39.12818933333333
ENSMUSG00000004328,0.13094733333333333
ENSMUSG00000004341,38.388873
ENSMUSG00000004344,0.06605833333333333
ENSMUSG00000004347,0.5339980000000001
ENSMUSG00000004356,19.699457666666667
ENSMUSG00000004359,0.088082
ENSMUSG00000004360,0.032031333333333335
ENSMUSG00000004364,88.11376033333333
ENSMUSG00000004366,0.024349333333333334
ENSMUSG00000004371,0.150043
ENSMUSG00000004383,3.451725
ENSMUSG00000004393,17.171223666666666
ENSMUSG00000004394,88.703613
ENSMUSG00000004415,1.808158
ENSMUSG00000004446,39.316215
ENSMUSG00000004451,30.330472333333333
ENSMUSG00000004455,105.81793966666667
ENSMUSG00000004460,76.14237366666667
ENSMUSG00000004462,12.766367
ENSMUSG00000004473,1.2484986666666666
ENSMUSG00000004500,2.062027666666667
ENSMUSG00000004508,4.286240666666667
ENSMUSG00000004530,20.831866333333334
ENSMUSG00000004535,107.62106833333333
ENSMUSG00000004540,0.0
